ID, Dup Num, CVE, Date Opened, Status, Severity, Dup Dates
617735,0,,Jun 06 2016 20:01:04,WontFix,High
175741,0,,Feb 12 2013 16:46:54,Fixed,High
67208,0,,Dec 16 2010 21:56:34,Fixed,High
242224,0,2013-2856,May 20 2013 17:34:58,Fixed,High
126074,0,,May 03 2012 06:49:06,Fixed,High
126075,0,,May 03 2012 06:54:00,Fixed,High
491742,0,,May 25 2015 00:22:46,Fixed,High
101018,0,,Oct 20 2011 15:41:34,Fixed,High
89552,0,2011-2831,Jul 17 2011 16:13:11,Fixed,High
461403,0,,Feb 24 2015 17:22:44,WontFix,High
129951,0,2012-2830,May 27 2012 19:19:18,Fixed,High
163994,0,,Dec 03 2012 20:47:30,Fixed,High
356653,0,2014-1743,Mar 26 2014 14:00:48,Fixed,High
625752,0,,Jul 05 2016 06:49:07,Fixed,High
635848,0,,Aug 09 2016 11:51:33,Fixed,High
159429,0,2012-5140,Nov 05 2012 16:46:13,Fixed,High
470121,0,,Mar 24 2015 15:11:22,Fixed,High
343648,1,,,,,Feb 25 2014 21:48:15
360481,0,,Apr 07 2014 06:53:14,Fixed,High
659516,0,,Oct 26 2016 08:57:46,Fixed,High
59314,0,,Oct 15 2010 03:41:50,Fixed,High
642426,0,,Aug 30 2016 18:28:22,WontFix,High
451753,0,,Jan 24 2015 21:17:33,Fixed,High
86648,1,2011-2813,Jun 18 2011 16:10:46,Fixed,High,Jun 18 2011 16:10:47,0
85992,0,,Jun 14 2011 00:18:34,Invalid,High
339337,0,,Jan 30 2014 05:14:23,Fixed,High
644674,0,,Sep 07 2016 10:52:15,Fixed,High
573131,0,2016-5149,Dec 30 2015 05:58:57,Fixed,High
444522,0,2015-1206,Dec 22 2014 10:19:20,Fixed,High
180763,0,2013-0912,Mar 07 2013 01:01:36,Fixed,High
557800,0,,Nov 18 2015 16:29:20,Fixed,High
557802,0,,Nov 18 2015 16:30:08,Fixed,High
223238,0,,Mar 22 2013 20:31:09,Fixed,High
88730,0,2011-2816,Jul 08 2011 05:22:09,Fixed,High
249199,0,,Jun 13 2013 01:29:44,Fixed,High
121524,0,,Apr 02 2012 21:09:23,Fixed,High
566156,0,,Dec 04 2015 21:02:25,Fixed,High
653459,1,,Oct 06 2016 09:59:14,Fixed,High,Oct 06 2016 12:07:10,0
446672,0,,Jan 06 2015 23:37:35,Fixed,High
117656,0,,Mar 10 2012 07:06:34,Verified,High
266593,0,,Jul 31 2013 23:46:56,Fixed,High
317174,1,,Nov 09 2013 22:02:41,Fixed,High,Nov 27 2013 14:56:36,18
93236,0,,Aug 17 2011 19:07:47,Fixed,High
631320,0,,Jul 26 2016 05:35:08,Fixed,High
468619,0,,Mar 19 2015 04:52:09,WontFix,High
468618,0,,Mar 19 2015 04:46:37,Fixed,High
486003,1,,May 08 2015 14:00:59,Fixed,High,May 09 2015 22:13:05,1
486004,0,,May 08 2015 14:01:24,Fixed,High
140720,0,,Aug 05 2012 16:55:44,Fixed,High
159553,0,,Nov 06 2012 03:35:22,Fixed,High
118490,0,,Mar 15 2012 21:31:49,Fixed,High
491844,1,,,,,Jun 22 2015 00:18:36
299993,0,,Sep 27 2013 20:01:19,Fixed,High
483856,1,,May 02 2015 19:40:39,Fixed,High,May 02 2015 07:06:41,0
276042,0,,Aug 20 2013 00:39:49,Fixed,High
55257,0,,Sep 11 2010 15:13:58,Fixed,High
625903,1,,Jul 05 2016 22:32:31,Fixed,High,Jul 07 2016 00:47:56,2
51919,0,,Aug 12 2010 15:29:58,Verified,High
111342,0,,Jan 25 2012 17:06:22,Fixed,High
127727,0,,May 11 2012 04:47:11,Fixed,High
116927,0,,Mar 06 2012 05:24:38,Fixed,High
649826,0,,Sep 23 2016 21:45:05,Verified,High
74585,0,,Mar 01 2011 20:42:14,Verified,Critical
594958,0,,Mar 15 2016 12:11:17,Fixed,High
350760,0,,Mar 10 2014 00:50:50,Fixed,High
110374,0,2011-3971,Jan 16 2012 14:23:57,Fixed,High
369525,0,2014-3154,May 02 2014 16:31:18,Fixed,High
323218,0,,Nov 25 2013 18:39:58,WontFix,High
453126,0,,Jan 28 2015 23:14:19,Fixed,High
56692,0,,Sep 23 2010 19:08:51,Fixed,High
43322,0,,May 05 2010 14:53:15,Fixed,High
303477,0,,Oct 03 2013 05:10:36,Fixed,High
329978,0,,Dec 19 2013 20:21:10,Fixed,High
397656,0,,Jul 25 2014 20:24:28,Fixed,High
465358,0,,Mar 09 2015 15:39:16,WontFix,High
56451,0,,Sep 21 2010 22:21:40,Fixed,High
150571,0,,Sep 18 2012 14:04:52,Fixed,High
151888,0,,Sep 24 2012 07:39:00,Fixed,High
409023,0,,Aug 29 2014 15:25:13,Fixed,High
339993,0,,Feb 01 2014 03:45:53,Fixed,High
281256,0,2013-2916,Aug 29 2013 11:21:06,Fixed,High
339994,0,,Feb 01 2014 03:47:53,Fixed,High
64108,0,,Nov 22 2010 20:27:39,Fixed,High
339996,0,,Feb 01 2014 03:53:10,WontFix,High
305368,0,,Oct 08 2013 20:51:01,Fixed,High
154055,0,,Oct 04 2012 16:55:57,Fixed,High
633588,1,,,,,Aug 02 2016 15:15:48
64101,0,,Nov 22 2010 19:38:49,WontFix,High
675178,0,,Dec 16 2016 21:44:00,Fixed,Critical
449739,1,,,,,Dec 19 2014 02:23:25
94810,0,,Aug 30 2011 22:08:01,Fixed,High
457680,0,2015-3080,Feb 11 2015 15:51:30,Fixed,High
675176,0,,Dec 16 2016 21:43:56,Verified,High
139131,0,,Jul 26 2012 14:01:41,Fixed,High
648062,2,,Sep 18 2016 16:27:03,Fixed,High,Sep 17 2016 06:24:08,Sep 17 2016 15:26:11,-1,-1
81351,0,2011-2335,May 03 2011 07:04:32,Fixed,High
579179,1,,,,,Mar 20 2016 12:00:57
262653,0,,Jul 21 2013 05:05:10,Fixed,High
428789,1,,Oct 30 2014 15:25:29,Fixed,High,Nov 03 2014 16:33:18,4
77633,0,,Mar 28 2011 12:41:02,Fixed,High
240124,0,2013-2857,May 12 2013 18:00:46,Fixed,High
159370,0,,Nov 05 2012 04:54:51,WontFix,High
98064,0,2011-3885,Sep 26 2011 18:36:31,Fixed,High
669540,0,,Nov 29 2016 16:12:57,Fixed,High
63911,0,,Nov 20 2010 18:56:40,Fixed,High
404462,0,,Aug 17 2014 15:25:02,Fixed,High
82552,0,2011-2823,May 13 2011 16:26:01,Fixed,High
75186,0,2011-1440,Mar 07 2011 21:37:57,Fixed,High
99880,0,2011-3885,Oct 11 2011 18:22:45,Fixed,High
391023,0,,Jul 02 2014 19:03:58,Fixed,High
269753,1,,,,,Sep 12 2013 15:27:46
99229,0,2012-3669,Oct 05 2011 20:18:42,Fixed,High
491481,4,,,,,May 24 2015 14:11:02,May 25 2015 00:20:43,May 25 2015 00:22:20,May 26 2015 20:39:28
152442,1,,,,,Nov 05 2012 04:52:48
356220,0,,Mar 25 2014 16:31:08,Fixed,High
21385,0,,Sep 09 2009 17:50:59,Verified,High
649645,0,,Sep 23 2016 11:02:12,Fixed,High
576910,0,,Jan 12 2016 23:17:03,Fixed,High
116746,0,2011-3053,Mar 04 2012 19:19:23,Fixed,High
572409,0,,Dec 26 2015 23:57:26,Fixed,High
379499,1,,,,,Aug 20 2014 14:58:34
341093,0,,Feb 05 2014 18:10:24,Fixed,High
464755,1,,,,,Mar 23 2015 20:34:08
572407,1,,Dec 26 2015 23:56:25,Fixed,High,Dec 26 2015 23:33:51,0
448056,1,,Jan 12 2015 16:40:31,Fixed,High,Jan 27 2015 16:37:33,15
293534,2,2013-6655,Sep 17 2013 17:26:43,Fixed,High,Nov 03 2013 14:09:55,Nov 07 2013 00:44:32,47,51
382243,0,,Jun 08 2014 16:00:10,Fixed,High
597532,0,2016-1673,Mar 24 2016 07:14:54,Fixed,High
387211,2,,Jun 20 2014 21:06:45,Fixed,High,Jun 06 2014 04:27:51,Jun 22 2014 17:27:54,-14,2
379799,0,,Jun 02 2014 16:35:06,Fixed,High
327720,0,,Dec 11 2013 16:36:42,Fixed,High
439534,1,,,,,Dec 07 2014 16:35:16
117341,0,,Mar 08 2012 08:36:55,Fixed,High
414124,0,,Sep 14 2014 22:25:07,Fixed,Critical
257363,0,2013-2901,Jul 04 2013 14:18:47,Fixed,High
125730,0,,May 01 2012 14:38:40,Fixed,High
628992,0,,Jul 18 2016 08:30:12,Verified,High
69195,0,,Jan 11 2011 05:34:24,Verified,Critical
101458,0,2011-3895,Oct 25 2011 07:27:25,Fixed,High
62401,0,,Nov 08 2010 22:38:47,Fixed,High
498984,0,,Jun 10 2015 20:56:36,Fixed,High
125462,0,2011-3102,Apr 28 2012 12:56:45,Fixed,High
426760,0,,Oct 24 2014 06:09:24,Fixed,High
388294,0,,Jun 24 2014 16:38:49,Fixed,High
387016,0,,Jun 20 2014 12:21:35,Fixed,High
458869,1,,Feb 15 2015 23:33:25,Fixed,High,Nov 19 2014 15:50:44,-88
127587,1,,,,,May 03 2012 15:38:54
68115,0,,Dec 27 2010 20:28:02,Fixed,High
411737,1,,,,,Dec 02 2014 21:27:14
411735,0,,Sep 07 2014 23:12:51,Fixed,High
458861,0,,Feb 15 2015 18:57:03,Fixed,High
487237,0,,May 12 2015 13:54:18,Fixed,High
157019,0,,Oct 20 2012 21:20:48,Fixed,High
362898,0,,Apr 12 2014 16:02:44,Fixed,High
401580,0,,Aug 07 2014 17:10:07,Fixed,High
664139,0,2016-5209,Nov 10 2016 13:32:14,Fixed,High
445267,0,,Dec 28 2014 16:56:54,Fixed,High
33053,0,,Jan 25 2010 10:55:57,Fixed,High
278912,0,,Aug 25 2013 10:59:51,Fixed,High
294464,0,,Sep 19 2013 00:08:26,Fixed,High
90668,0,2011-2827,Jul 27 2011 15:19:53,Fixed,High
45267,0,,May 27 2010 20:19:03,Fixed,High
597625,0,,Mar 24 2016 15:00:14,Fixed,High
669439,0,,Nov 29 2016 11:00:01,Fixed,High
387470,0,,Jun 22 2014 15:27:25,Fixed,High
295725,0,,Sep 20 2013 16:13:06,Fixed,High
86502,0,2011-2790,Jun 17 2011 14:34:31,Fixed,High
123544,0,,Apr 15 2012 21:13:38,Fixed,High
104863,0,2012-3594,Nov 19 2011 14:08:17,Fixed,High
622033,0,,Jun 21 2016 20:20:37,Fixed,High
487155,0,2015-1281,May 12 2015 10:21:20,Fixed,High
246204,0,,Jun 03 2013 15:44:26,WontFix,High
246205,0,,Jun 03 2013 15:46:45,Fixed,High
164697,0,,Dec 06 2012 22:09:49,Fixed,High
584155,0,2016-1636,Feb 04 2016 06:25:14,Fixed,High
246203,0,,Jun 03 2013 15:42:40,Fixed,High
122014,0,2012-3670,Apr 04 2012 21:01:44,Fixed,High
609042,0,,May 04 2016 08:03:35,Fixed,High
353058,2,,,,,Mar 18 2014 20:06:25,Apr 01 2014 11:20:24
63268,0,,Nov 15 2010 23:29:06,Fixed,High
346557,0,,Feb 25 2014 01:02:53,Fixed,High
157124,0,,Oct 22 2012 11:50:59,Fixed,High
356095,0,2014-1720,Mar 25 2014 10:37:33,Fixed,High
134897,1,2012-2866,Jun 27 2012 20:01:56,Fixed,High,Jul 26 2012 22:02:23,29
7338,0,,Feb 03 2009 09:05:11,Fixed,High
477187,0,,Apr 15 2015 04:18:44,Fixed,High
167311,0,,Dec 21 2012 18:49:10,Fixed,High
317097,0,,Nov 09 2013 16:28:48,Fixed,High
138404,0,,Jul 21 2012 15:15:45,Fixed,High
162835,0,2012-5137,Nov 27 2012 12:19:45,Fixed,High
582694,0,,Jan 30 2016 05:56:59,WontFix,High
393448,0,,Jul 13 2014 02:48:13,Fixed,High
478745,1,,Apr 20 2015 15:17:57,Fixed,High,Apr 20 2015 02:47:27,0
673170,0,2017-5006,Dec 11 2016 18:43:53,Fixed,High
87120,0,,Jun 22 2011 18:03:03,Fixed,High
112847,0,2011-3027,Feb 06 2012 19:14:39,Fixed,High
622634,0,,Jun 23 2016 09:38:32,Fixed,High
345715,0,2014-1704,Feb 21 2014 16:37:21,Fixed,High
452638,0,,Jan 27 2015 20:34:35,Fixed,High
76771,0,2011-2830,Mar 19 2011 08:04:30,Fixed,High
667493,0,,Nov 21 2016 22:02:45,Fixed,High
407341,0,,Aug 25 2014 21:22:51,Fixed,High
79025,0,2011-1792,Apr 11 2011 12:32:33,Fixed,High
451509,1,,Jan 23 2015 18:50:16,Fixed,High,Jan 24 2015 07:40:05,1
216008,0,,Aug 23 2012 21:43:25,Verified,High
138316,0,,Jul 20 2012 20:50:45,Fixed,High
264574,0,,Jul 26 2013 05:15:02,Fixed,High
419036,0,,Sep 30 2014 17:34:31,Fixed,High
648069,1,,,,,Oct 01 2016 00:31:02
223482,1,,Mar 25 2013 02:58:15,Fixed,High,Feb 06 2013 06:20:32,-47
425006,0,,Oct 20 2014 05:01:11,Fixed,High
604664,2,,,,,Apr 19 2016 10:00:01,Apr 19 2016 10:02:21
169006,0,,Jan 09 2013 14:41:59,Fixed,High
226696,0,2013-2842,Apr 04 2013 20:08:35,Fixed,High
662303,0,,Nov 04 2016 06:01:30,Fixed,High
242941,1,,,,,Jun 05 2013 22:36:44
39698,0,,Mar 29 2010 16:23:01,Fixed,High
67303,1,,Dec 17 2010 13:35:36,Fixed,High,Dec 27 2010 11:07:15,10
147438,1,,Sep 08 2012 17:44:35,WontFix,High,Sep 08 2012 17:44:35,0
95360,0,,Sep 04 2011 05:04:17,Fixed,High
345959,0,,Feb 22 2014 02:04:37,Fixed,High
161639,0,2012-5144,Nov 17 2012 21:14:00,Fixed,High
147435,0,,Sep 08 2012 17:40:49,Fixed,High
59593,0,,Oct 18 2010 17:38:59,Fixed,High
403665,0,,Aug 14 2014 05:47:27,Fixed,High
147436,0,,Sep 08 2012 17:41:40,Fixed,High
516088,0,,Aug 01 2015 01:08:17,Fixed,High
77917,0,,Mar 30 2011 16:30:52,Fixed,High
106413,1,2011-3078,Dec 05 2011 17:51:45,Fixed,High,Feb 02 2012 09:54:31,59
454157,0,,Feb 01 2015 06:59:55,Fixed,High
76589,0,,Mar 17 2011 21:49:18,Verified,Critical
639984,0,,Aug 22 2016 22:45:32,Verified,High
115003,0,,Feb 20 2012 14:44:48,Fixed,High
91197,0,2011-2853,Aug 01 2011 12:41:48,Fixed,High
273734,0,,Aug 15 2013 15:30:01,Fixed,High
129947,0,2012-2829,May 27 2012 17:39:50,Fixed,High
76202,0,,Mar 15 2011 16:42:24,Fixed,Critical
89836,0,2011-2806,Jul 20 2011 03:55:16,Fixed,Critical
273732,0,,Aug 15 2013 15:25:03,Fixed,High
129942,0,,May 27 2012 15:58:06,Fixed,High
398198,0,,Jul 28 2014 21:29:58,Fixed,High
434728,0,,Nov 19 2014 15:46:22,Fixed,High
31568,0,,Jan 05 2010 01:56:13,Fixed,High
150966,1,,Sep 20 2012 04:49:19,Fixed,High,Sep 22 2012 02:21:01,2
76194,0,,Mar 15 2011 15:52:17,Invalid,High
76195,0,,Mar 15 2011 15:53:59,Fixed,High
260428,0,2013-2904,Jul 15 2013 22:51:25,Fixed,High
351209,0,,Mar 11 2014 06:55:16,Fixed,High
107277,0,2012-3639,Dec 12 2011 22:52:46,Fixed,High
647329,0,,Sep 15 2016 18:00:15,Fixed,High
76198,0,,Mar 15 2011 16:10:37,Fixed,High
239580,0,,May 09 2013 20:34:09,Fixed,Critical
338124,0,,Jan 25 2014 20:26:48,Fixed,High
91223,0,,Aug 01 2011 17:57:16,WontFix,Critical
541322,0,,Oct 08 2015 20:49:07,Fixed,High
129890,0,,May 26 2012 16:12:00,Fixed,High
108207,0,2012-3644,Dec 20 2011 19:49:55,Fixed,High
316298,0,,Nov 07 2013 19:13:57,Fixed,High
129898,0,2012-2842,May 26 2012 19:18:26,Fixed,High
655152,0,,Oct 12 2016 13:58:02,Verified,High
89493,0,,Jul 16 2011 07:26:28,Fixed,High
99104,0,,Oct 04 2011 22:43:23,Fixed,High
423891,1,,Oct 15 2014 20:58:06,Fixed,High,Oct 13 2014 02:01:37,-2
136952,0,,Jul 12 2012 03:24:17,Fixed,High
143409,0,,Aug 17 2012 16:00:28,Fixed,High
88944,0,,Jul 11 2011 17:53:22,Fixed,Critical
492263,0,2015-1294,May 26 2015 17:58:57,Fixed,High
88723,0,2011-2820,Jul 08 2011 00:57:05,Fixed,High
572398,0,,Dec 26 2015 23:40:22,Fixed,High
78861,0,,Apr 08 2011 21:51:23,Fixed,Critical
77130,0,2011-1448,Mar 23 2011 05:18:34,Fixed,High
88729,0,,Jul 08 2011 04:51:00,Fixed,High
170679,0,,Jan 17 2013 17:44:48,Fixed,High
677055,0,,Dec 26 2016 22:40:23,Fixed,High
453209,0,,Jan 29 2015 04:58:21,Fixed,High
656485,0,,Oct 17 2016 03:26:14,Fixed,High
511864,0,,Jul 20 2015 04:03:11,WontFix,High
442457,1,,,,,Dec 15 2014 17:37:05
358731,0,,Apr 01 2014 17:53:16,WontFix,High
561478,0,,Nov 25 2015 14:20:09,Fixed,High
447976,1,,Jan 12 2015 08:46:31,Fixed,High,Feb 02 2015 06:33:41,21
115862,0,,Feb 27 2012 06:57:10,Fixed,High
346192,0,2014-1745,Feb 24 2014 07:22:19,Fixed,High
497523,0,,Jun 07 2015 02:04:27,Fixed,High
92621,0,2011-2833,Aug 12 2011 07:14:17,Fixed,High
497524,0,,Jun 07 2015 02:07:19,Fixed,High
336436,0,,Jan 21 2014 16:27:38,Fixed,High
608156,0,,Apr 30 2016 11:31:41,Fixed,High
461472,0,,Feb 24 2015 19:54:30,Fixed,High
102628,0,,Nov 02 2011 07:31:53,Fixed,High
425151,1,,Oct 20 2014 16:37:38,Fixed,High,Oct 30 2014 16:01:28,10
60327,0,,Oct 22 2010 17:34:08,Fixed,High
425152,0,,Oct 20 2014 16:37:41,Fixed,High
249502,0,2013-6646,Jun 13 2013 22:09:59,Fixed,High
61255,0,,Oct 29 2010 22:02:20,Fixed,High
670240,0,,Dec 01 2016 11:02:02,Fixed,Critical
509670,0,,Jul 13 2015 13:34:16,Fixed,High
372110,0,,May 10 2014 04:28:27,Fixed,High
555575,0,,Nov 13 2015 15:55:27,Fixed,High
337071,0,,Jan 23 2014 06:04:03,Fixed,High
110360,0,,Jan 16 2012 08:58:32,Fixed,High
383703,0,,Jun 12 2014 02:59:35,Fixed,High
383704,0,,Jun 12 2014 03:00:29,Fixed,High
51630,0,,Aug 09 2010 22:04:05,Fixed,High
369519,0,,May 02 2014 15:56:20,Fixed,High
486301,0,,May 09 2015 06:00:31,Verified,High
140532,0,,Aug 03 2012 19:26:28,Fixed,High
471000,1,,Mar 26 2015 20:37:07,Fixed,High,Mar 26 2015 20:37:34,0
120711,1,2011-3089,Mar 28 2012 18:36:47,Fixed,High,Apr 04 2012 09:06:39,7
489151,0,,May 18 2015 07:33:15,Fixed,High
434723,0,,Nov 19 2014 15:35:16,Fixed,High
369517,0,,May 02 2014 15:52:19,Fixed,High
625823,0,,Jul 05 2016 12:54:21,Fixed,High
632622,1,,,,,Aug 01 2016 11:08:56
449829,0,,Jan 18 2015 11:07:34,Fixed,High
56449,0,,Sep 21 2010 22:16:08,Fixed,High
65845,0,,Dec 08 2010 07:18:53,Fixed,High
82096,0,2011-2336,May 10 2011 03:19:53,Fixed,High
526378,0,,Aug 29 2015 13:18:45,Verified,High
624514,0,,Jun 29 2016 19:33:19,Fixed,High
394026,0,,Jul 15 2014 17:57:10,Fixed,High
620937,0,,Jun 17 2016 02:08:01,Fixed,High
424956,0,,Oct 19 2014 16:38:51,Fixed,High
244056,0,,May 26 2013 05:12:47,Fixed,High
96902,0,2011-3883,Sep 16 2011 20:57:01,Fixed,High
322937,0,,Nov 23 2013 16:18:01,Fixed,High
416319,1,,Sep 22 2014 03:44:24,Fixed,High,Sep 28 2014 07:09:56,6
305350,0,,Oct 08 2013 19:53:01,Fixed,High
431602,0,,Nov 09 2014 23:47:29,Fixed,High
332957,0,,Jan 09 2014 18:51:42,Fixed,High
558589,0,2015-6765,Nov 19 2015 20:17:46,Fixed,Critical
633958,1,,,,,Aug 04 2016 18:40:04
668337,0,,Nov 24 2016 01:58:41,Verified,High
139690,0,,Jul 30 2012 20:28:54,Fixed,High
145018,0,,Aug 27 2012 18:09:10,Fixed,High
117511,0,,Mar 09 2012 05:59:47,Fixed,High
139693,0,,Jul 30 2012 20:35:02,WontFix,High
135173,0,,Jun 29 2012 14:45:28,Fixed,High
401363,0,,Aug 07 2014 04:22:35,Fixed,High
401364,0,,Aug 07 2014 04:24:01,Fixed,High
177873,1,,,,,Feb 28 2013 05:50:38
326622,0,,Dec 06 2013 21:18:44,WontFix,High
130235,0,2012-3648,May 30 2012 04:06:51,Fixed,High
130237,3,,May 30 2012 04:12:46,Fixed,High,Jun 09 2012 15:49:56,Jun 09 2012 19:21:57,Jun 10 2012 17:08:35,10,10,11
120403,0,,Mar 27 2012 14:31:33,Fixed,High
277656,2,,Aug 22 2013 16:38:40,Fixed,High,Aug 22 2013 16:46:23,Aug 26 2013 21:24:12,0,4
56206,0,,Sep 19 2010 19:37:22,Fixed,High
165926,1,,Dec 13 2012 16:11:48,Fixed,High,Dec 14 2012 14:42:35,1
165928,0,,Dec 13 2012 16:12:54,Fixed,High
82546,0,2011-1804,May 13 2011 15:35:01,Fixed,High
458705,0,,Feb 13 2015 23:33:28,WontFix,High
599861,0,,Apr 01 2016 14:08:13,Fixed,High
453979,0,2015-1206  2015-1210,Jan 30 2015 22:34:51,Fixed,High
448061,0,,Jan 12 2015 17:04:36,Fixed,High
623193,0,,Jun 24 2016 21:08:29,Verified,High
599866,0,,Apr 01 2016 14:25:54,Fixed,High
559528,0,,Nov 21 2015 05:55:03,Fixed,High
622351,0,,Jun 22 2016 16:08:06,Fixed,High
371813,0,,May 09 2014 14:15:06,Fixed,High
64559,0,,Nov 28 2010 06:25:46,Fixed,High
550629,0,,Nov 02 2015 23:39:17,Fixed,High
556725,0,,Nov 16 2015 22:21:46,Fixed,High
556724,0,2015-6768,Nov 16 2015 22:19:16,Fixed,High
93978,0,,Aug 23 2011 23:08:10,Fixed,High
138673,0,2012-2871,Jul 24 2012 03:55:29,Fixed,High
348319,0,,Mar 01 2014 18:17:17,Fixed,High
89558,0,,Jul 17 2011 18:37:30,Fixed,High
176056,0,,Feb 13 2013 19:35:50,Fixed,High
393833,0,,Jul 15 2014 03:04:24,Fixed,High
49377,0,2011-2835,Jul 16 2010 22:29:05,Fixed,High
236139,0,,Apr 27 2013 14:34:41,Fixed,High
599412,1,,,,,Mar 30 2016 11:14:09
437470,0,,Nov 28 2014 13:35:18,WontFix,High
613379,1,,,,,May 19 2016 23:16:20
124389,0,,Apr 20 2012 13:39:55,Fixed,High
612364,0,,May 17 2016 02:02:11,Fixed,High
464792,0,,Mar 06 2015 19:40:02,Fixed,High
52587,1,,Aug 18 2010 14:10:43,Fixed,High,Sep 22 2009 19:09:03,-330
474099,0,,Apr 06 2015 03:33:53,Fixed,High
139215,0,,Jul 26 2012 21:50:34,Fixed,High
52581,0,,Aug 18 2010 13:23:40,Fixed,High
134428,0,,Jun 25 2012 15:47:14,Fixed,High
134429,0,,Jun 25 2012 15:48:48,Fixed,High
455363,0,,Feb 04 2015 20:33:52,Fixed,High
58829,0,,Oct 11 2010 23:43:59,Invalid,Critical
322662,0,,Nov 22 2013 20:48:35,Verified,High
668848,0,,Nov 27 2016 06:00:57,Fixed,High
588178,1,,,,,Mar 02 2016 01:25:01
128151,0,,May 15 2012 10:57:11,Fixed,High
179632,0,,Mar 02 2013 15:19:58,Fixed,High
555784,0,,Nov 13 2015 23:25:32,Fixed,High
53361,0,,Aug 25 2010 21:15:15,Verified,Critical
22451,0,,Sep 20 2009 22:21:58,Verified,High
83848,0,,May 25 2011 06:17:27,Fixed,High
153211,0,,Sep 30 2012 18:36:22,Fixed,High
120977,0,2012-2819,Mar 29 2012 21:46:46,Fixed,High
157009,0,,Oct 20 2012 17:14:29,Fixed,High
437682,0,,Dec 01 2014 02:35:23,Fixed,High
81949,0,2011-1818,May 08 2011 08:12:17,Fixed,High
506540,0,,Jul 02 2015 11:43:24,Fixed,High
484432,0,,May 04 2015 23:50:31,Fixed,High
222754,0,,Mar 21 2013 15:55:23,Fixed,High
393452,0,,Jul 13 2014 04:28:20,Fixed,High
321802,0,,Nov 20 2013 23:20:39,Fixed,High
306346,0,,Oct 11 2013 03:34:05,Fixed,High
459215,0,2015-1273,Feb 17 2015 15:20:56,Fixed,High
53747,0,,Aug 29 2010 05:20:29,Fixed,High
586725,1,,,,,Feb 13 2016 08:19:38
85064,0,,Jun 06 2011 14:44:57,WontFix,High
85065,0,,Jun 06 2011 14:48:02,WontFix,High
85066,0,,Jun 06 2011 14:50:22,WontFix,High
494178,1,,,,,Jun 01 2015 11:53:59
311908,0,,Oct 26 2013 14:48:27,Fixed,High
311909,0,,Oct 26 2013 14:49:47,Fixed,High
128711,0,,May 18 2012 12:06:22,Fixed,High
85063,0,,Jun 06 2011 14:35:32,WontFix,High
48115,0,,Jul 01 2010 20:38:54,Fixed,High
536917,1,,Sep 28 2015 20:08:41,Fixed,High,Sep 22 2015 22:14:18,-6
112694,0,2012-3596,Feb 04 2012 09:21:22,Fixed,High
137052,0,,Jul 12 2012 16:16:07,Fixed,High
437174,1,,,,,Dec 08 2014 16:46:55
413884,0,2014-5332,Sep 12 2014 20:50:56,Verified,High
618237,0,2016-5127,Jun 08 2016 09:26:09,Fixed,High
349903,0,2014-1731,Mar 06 2014 14:03:08,Fixed,High
164682,0,,Dec 06 2012 21:12:50,Fixed,High
106672,0,2011-3921,Dec 07 2011 07:07:26,Fixed,High
660685,0,,Oct 29 2016 22:58:36,Verified,High
497632,0,2016-1612,Jun 08 2015 08:22:19,Verified,High
81947,0,,May 08 2011 07:42:44,Fixed,High
37362,0,,Mar 03 2010 23:55:32,Verified,High
460939,0,,Feb 23 2015 16:20:26,Fixed,High
112212,2,2011-3035,Feb 01 2012 00:03:34,Fixed,High,Feb 14 2012 15:00:25,Feb 16 2012 14:01:18,13,15
68741,0,,Jan 06 2011 17:09:25,Fixed,High
179287,0,,Mar 01 2013 05:38:43,Fixed,High
474784,0,,Apr 07 2015 22:36:35,Fixed,High
260138,0,,Jul 14 2013 04:43:47,Fixed,High
460937,1,,,,,Mar 06 2015 10:14:52
54500,0,,Sep 04 2010 16:21:50,Fixed,High
54502,1,,,,,Sep 04 2010 20:01:35
470749,0,2015-0322,Mar 26 2015 01:14:38,Fixed,High
v8:5498,1,,,,,Oct 06 2016 10:58:55
162778,0,2012-5156,Nov 27 2012 03:39:53,Fixed,High
146111,0,,Sep 01 2012 03:50:42,Fixed,High
237263,0,,May 01 2013 20:24:54,Fixed,High
559541,0,,Nov 21 2015 06:57:20,Fixed,High
648671,0,,Sep 20 2016 17:49:56,Fixed,High
119230,0,2012-3656,Mar 21 2012 01:41:25,Fixed,High
275590,0,,Aug 19 2013 14:16:43,Fixed,High
154254,1,,,,,Oct 04 2012 18:04:14
108695,0,2011-3017,Dec 27 2011 19:17:03,Fixed,High
225403,0,,Apr 01 2013 14:44:32,Fixed,High
217858,0,,Mar 18 2013 17:24:20,Fixed,High
569420,0,,Dec 13 2015 16:55:51,Fixed,High
14211,0,,Jun 16 2009 21:03:10,Verified,High
290163,0,,Sep 12 2013 13:57:56,Fixed,High
129396,0,2012-3676,May 23 2012 17:58:05,Fixed,High
658114,0,2016-5200,Oct 21 2016 04:05:27,Fixed,High
402957,0,2014-7935,Aug 12 2014 17:46:56,Fixed,High
648031,0,,Sep 18 2016 09:25:38,Verified,High
290165,0,,Sep 12 2013 13:58:38,Fixed,High
175342,0,,Feb 10 2013 17:32:36,Fixed,High
94809,0,,Aug 30 2011 21:57:36,Fixed,High
248950,0,2013-2884,Jun 12 2013 14:56:33,Fixed,High
